evaluations raw_y raw_y_best x0 x1
1 0.5326883556 0.5326883556 -4.166667 0.833333
2 9.8660216889 0.5326883556 -0.833333 -0.833333
3 20.7815772444 0.5326883556 -2.500000 -4.166667
4 37.1620216889 0.5326883556 0.833333 4.166667
5 68.7175772444 0.5326883556 4.166667 2.500000
6 46.9771328000 0.5326883556 2.500000 -2.500000
7 0.5213829852 0.5213829852 -4.158378 0.829139
8 0.5126453784 0.5126453784 -4.151859 0.825865
9 0.5046741695 0.5046741695 -4.145822 0.822855
10 0.4974605508 0.4974605508 -4.139902 0.820320
11 0.4990503047 0.4974605508 -4.132218 0.825788
12 0.4938903553 0.4938903553 -4.131488 0.822023
13 0.4827102443 0.4827102443 -4.131232 0.813063
14 0.4670028568 0.4670028568 -4.132437 0.799373
15 0.4531542685 0.4531542685 -4.134578 0.786414
16 0.4433055661 0.4433055661 -4.136952 0.776513
17 0.4365899224 0.4365899224 -4.138976 0.769414
18 0.4316223956 0.4316223956 -4.140507 0.764079
19 0.4275081444 0.4275081444 -4.141701 0.759664
20 0.4238540718 0.4238540718 -4.142843 0.755661
21 0.4205978034 0.4205978034 -4.144151 0.751884
22 0.4178098970 0.4178098970 -4.145794 0.748294
23 0.4154193296 0.4154193296 -4.147531 0.744981
24 0.4132814885 0.4132814885 -4.149245 0.741892
25 0.3981090800 0.3981090800 -4.131224 0.739239
26 0.3789221317 0.3789221317 -4.107340 0.735627
27 0.3643668662 0.3643668662 -4.088791 0.732388
28 0.3546950589 0.3546950589 -4.076728 0.729725
29 0.3477798400 0.3477798400 -4.068792 0.727288
30 0.3420457953 0.3420457953 -4.062876 0.724830
31 0.3366383019 0.3366383019 -4.057744 0.722217
32 0.3310644315 0.3310644315 -4.052752 0.719310
33 0.3248568634 0.3248568634 -4.047505 0.715844
34 0.3171438321 0.3171438321 -4.041703 0.711086
35 0.3037703438 0.3037703438 -4.036328 0.700352
36 0.2754523977 0.2754523977 -4.038116 0.670093
37 0.2412189403 0.2412189403 -4.037728 0.632083
38 0.2116317308 0.2116317308 -4.036008 0.597122
39 0.1898579908 0.1898579908 -4.034610 0.569346
40 0.1741184349 0.1741184349 -4.033462 0.547967
41 0.1617515444 0.1617515444 -4.031883 0.530671
42 0.1490492982 0.1490492982 -4.025460 0.515439
43 0.1301381485 0.1301381485 -3.995642 0.505249
44 0.1140334127 0.1140334127 -3.966911 0.495839
45 0.1039938412 0.1039938412 -3.946779 0.489517
46 0.0983613833 0.0983613833 -3.934483 0.485765
47 0.0949767434 0.0949767434 -3.927163 0.483194
48 0.0925180620 0.0925180620 -3.922375 0.480956
49 0.0903348892 0.0903348892 -3.918675 0.478643
50 0.0880606701 0.0880606701 -3.915309 0.475951
51 0.0851896083 0.0851896083 -3.912079 0.472024
52 0.0776349328 0.0776349328 -3.913864 0.456781
53 0.0665499823 0.0665499823 -3.919347 0.431063
54 0.0572990137 0.0572990137 -3.922868 0.407667
55 0.0514460353 0.0514460353 -3.924950 0.391431
56 0.0480456062 0.0480456062 -3.925946 0.381463
57 0.0459591876 0.0459591876 -3.926229 0.375301
58 0.0444656487 0.0444656487 -3.926001 0.371080
59 0.0432078830 0.0432078830 -3.925456 0.367714
60 0.0420060594 0.0420060594 -3.924654 0.364650
61 0.0407256678 0.0407256678 -3.923501 0.361552
62 0.0391930663 0.0391930663 -3.921601 0.358166
63 0.0368086706 0.0368086706 -3.916791 0.354171
64 0.0323191272 0.0323191272 -3.902512 0.349760
65 0.0274470689 0.0274470689 -3.884985 0.344445
66 0.0238812638 0.0238812638 -3.871149 0.339541
67 0.0217209768 0.0217209768 -3.862245 0.336033
68 0.0204630698 0.0204630698 -3.857034 0.333680
69 0.0196585112 0.0196585112 -3.853903 0.331955
70 0.0190656232 0.0190656232 -3.851824 0.330524
71 0.0185719316 0.0185719316 -3.850272 0.329221
72 0.0181091637 0.0181091637 -3.848902 0.327935
73 0.0176621376 0.0176621376 -3.847645 0.326638
74 0.0172147522 0.0172147522 -3.846438 0.325295
75 0.0167474462 0.0167474462 -3.845216 0.323847
76 0.0162630855 0.0162630855 -3.844021 0.322287
77 0.0157316303 0.0157316303 -3.842825 0.320495
78 0.0151174698 0.0151174698 -3.841678 0.318285
79 0.0143167658 0.0143167658 -3.840842 0.315073
80 0.0129146361 0.0129146361 -3.841954 0.308165
81 0.0109697784 0.0109697784 -3.845985 0.296503
82 0.0093656379 0.0093656379 -3.849273 0.285526
83 0.0083733741 0.0083733741 -3.851109 0.278001
84 0.0078170105 0.0078170105 -3.851939 0.273560
85 0.0074839317 0.0074839317 -3.852215 0.270934
86 0.0072611423 0.0072611423 -3.852200 0.269281
87 0.0070788815 0.0070788815 -3.852078 0.267989
88 0.0069170271 0.0069170271 -3.851899 0.266878
89 0.0067633436 0.0067633436 -3.851699 0.265830
90 0.0066171286 0.0066171286 -3.851480 0.264841
91 0.0064783070 0.0064783070 -3.851239 0.263915
92 0.0063409509 0.0063409509 -3.850998 0.262986
93 0.0062048001 0.0062048001 -3.850743 0.262064
94 0.0060696134 0.0060696134 -3.850486 0.261137
95 0.0059345345 0.0059345345 -3.850215 0.260207
96 0.0058012686 0.0058012686 -3.849945 0.259275
97 0.0056677383 0.0056677383 -3.849657 0.258340
98 0.0055337118 0.0055337118 -3.849352 0.257400
99 0.0054051825 0.0054051825 -3.849013 0.256525
100 0.0052699882 0.0052699882 -3.848666 0.255576
