evaluations raw_y raw_y_best x0 x1
1 3.0649089422 3.0649089422 -0.833333 -0.833333
2 41.7457978311 3.0649089422 -4.166667 2.500000
3 21.3689089422 3.0649089422 4.166667 0.833333
4 46.6791311644 3.0649089422 -2.500000 4.166667
5 4.2986867200 3.0649089422 2.500000 -2.500000
6 4.9209089422 3.0649089422 0.833333 -4.166667
7 3.0204555531 3.0204555531 -0.824289 -0.842360
8 2.9359121813 2.9359121813 -0.806914 -0.859728
9 2.8162895925 2.8162895925 -0.781889 -0.884732
10 2.6866786570 2.6866786570 -0.754162 -0.912434
11 2.5612210096 2.5612210096 -0.726666 -0.939886
12 2.4427333608 2.4427333608 -0.680072 -0.943212
13 2.3745199451 2.3745199451 -0.634759 -0.925820
14 2.3424940492 2.3424940492 -0.609700 -0.914468
15 2.3138836839 2.3138836839 -0.594282 -0.912019
16 2.2744575102 2.2744575102 -0.577514 -0.913524
17 2.1620215294 2.1620215294 -0.551819 -0.941227
18 1.9659163398 1.9659163398 -0.511037 -0.997153
19 1.7686121207 1.7686121207 -0.470815 -1.059538
20 1.6077362743 1.6077362743 -0.439943 -1.117231
21 1.4691930786 1.4691930786 -0.414495 -1.172463
22 1.3434949496 1.3434949496 -0.391997 -1.227543
23 1.2300610238 1.2300610238 -0.372253 -1.282321
24 1.1320563830 1.1320563830 -0.356955 -1.336238
25 1.0646159695 1.0646159695 -0.355309 -1.389070
26 1.0578420926 1.0578420926 -0.376796 -1.427719
27 1.0497918346 1.0497918346 -0.376229 -1.434217
28 1.0395701465 1.0395701465 -0.375182 -1.442050
29 0.9861041566 0.9861041566 -0.350665 -1.452893
30 0.8734194254 0.8734194254 -0.295131 -1.474340
31 0.7555708711 0.7555708711 -0.231273 -1.495892
32 0.6648632723 0.6648632723 -0.176012 -1.510277
33 0.5916372605 0.5916372605 -0.126636 -1.520581
34 0.5268171824 0.5268171824 -0.078543 -1.528807
35 0.4696240980 0.4696240980 -0.030998 -1.534421
36 0.4307390670 0.4307390670 0.014341 -1.526871
37 0.4292247875 0.4292247875 0.042900 -1.499666
38 0.4234501612 0.4234501612 0.046637 -1.502216
39 0.4199200611 0.4199200611 0.053095 -1.499879
40 0.3997164788 0.3997164788 0.061525 -1.513601
41 0.3487092000 0.3487092000 0.080498 -1.553218
42 0.2906493735 0.2906493735 0.104491 -1.602083
43 0.2476534750 0.2476534750 0.122554 -1.643668
44 0.2188544038 0.2188544038 0.134378 -1.675672
45 0.1983738614 0.1983738614 0.141952 -1.702087
46 0.1847609232 0.1847609232 0.143244 -1.726508
47 0.1821465398 0.1821465398 0.133314 -1.746884
48 0.1797571228 0.1797571228 0.133581 -1.751764
49 0.1767882862 0.1767882862 0.134844 -1.756438
50 0.1604427011 0.1604427011 0.157421 -1.757864
51 0.1325865232 0.1325865232 0.198931 -1.761598
52 0.1083306746 0.1083306746 0.239399 -1.766301
53 0.0934282672 0.0934282672 0.268297 -1.768716
54 0.0852763730 0.0852763730 0.286419 -1.769411
55 0.0807026788 0.0807026788 0.297654 -1.769476
56 0.0778010645 0.0778010645 0.305035 -1.769603
57 0.0755223366 0.0755223366 0.310481 -1.770203
58 0.0729489597 0.0729489597 0.315189 -1.772330
59 0.0644944083 0.0644944083 0.316258 -1.793403
60 0.0538560269 0.0538560269 0.319293 -1.822106
61 0.0459673823 0.0459673823 0.322923 -1.845702
62 0.0414623079 0.0414623079 0.325452 -1.860738
63 0.0390668686 0.0390668686 0.327059 -1.869216
64 0.0376749399 0.0376749399 0.328299 -1.873975
65 0.0367028516 0.0367028516 0.329444 -1.876971
66 0.0358851110 0.0358851110 0.330615 -1.879219
67 0.0351017421 0.0351017421 0.331877 -1.881191
68 0.0342802144 0.0342802144 0.333327 -1.883099
69 0.0333417507 0.0333417507 0.335155 -1.885054
70 0.0320834989 0.0320834989 0.338029 -1.887042
71 0.0293357405 0.0293357405 0.346730 -1.887628
72 0.0245611847 0.0245611847 0.365460 -1.885317
73 0.0201959447 0.0201959447 0.384791 -1.883947
74 0.0174604334 0.0174604334 0.398592 -1.883398
75 0.0160276082 0.0160276082 0.406562 -1.883229
76 0.0152892924 0.0152892924 0.410797 -1.883297
77 0.0148614227 0.0148614227 0.413156 -1.883510
78 0.0145616926 0.0145616926 0.414688 -1.883804
79 0.0143152015 0.0143152015 0.415874 -1.884129
80 0.0140903034 0.0140903034 0.416919 -1.884472
81 0.0138755145 0.0138755145 0.417904 -1.884824
82 0.0136649696 0.0136649696 0.418866 -1.885183
83 0.0134565459 0.0134565459 0.419820 -1.885550
84 0.0132477364 0.0132477364 0.420771 -1.885933
85 0.0130376858 0.0130376858 0.421729 -1.886328
86 0.0128248614 0.0128248614 0.422699 -1.886743
87 0.0126072866 0.0126072866 0.423690 -1.887180
88 0.0123837333 0.0123837333 0.424694 -1.887655
89 0.0121497718 0.0121497718 0.425730 -1.888178
90 0.0118983157 0.0118983157 0.426806 -1.888788
91 0.0116206828 0.0116206828 0.427941 -1.889524
92 0.0112891669 0.0112891669 0.429137 -1.890556
93 0.0108041183 0.0108041183 0.430337 -1.892546
94 0.0096409897 0.0096409897 0.430409 -1.899927
95 0.0079367122 0.0079367122 0.429606 -1.913257
96 0.0066784558 0.0066784558 0.430175 -1.923867
97 0.0059645791 0.0059645791 0.430726 -1.930694
98 0.0056011583 0.0056011583 0.431196 -1.934319
99 0.0054078761 0.0054078761 0.431574 -1.936180
100 0.0052867961 0.0052867961 0.431910 -1.937228
